LAT,LON,Link_length,Avg_speed,Speed_limit,Time(hrs),Accum_len,Accum_time(hrs),highway,avoid_highway,urban,oneway,both_ways,limited_access,not_paved,ramp,manoeuvre,roundabout,one_lane,multiple_lanes,traffic_lights,railway_crossing,no_overtaking,traffic_signs,stop_signs,school_zone,icy_road,crosswalk,animal_crossing,lane_merge_right,lane_merge_left,falling_rocks,hills,tunnel,bridge,road_roughness_good,road_roughness_fair,road_roughness_poor,speed_bump,toll_station,lane_marker_long_dashed,lane_marker_short_dashed,lane_marker_double_dashed,lane_marker_double_solid,lane_marker_single_solid,lane_marker_inner_solid_outter_dashed,lane_marker_inner_dashed_outter_solid,lane_marker_no_divider,lane_marker_physical_divider,hov_lane,reversible_lane,express_lane,slow_lane,auxiliary_lane,shoulder_lane,passing_lane,turn_lane,parking_lane,center_turn_lane,parking_lot,functional_class_1,functional_class_2,functional_class_3,functional_class_4,functional_class_5
42.4077,-83.0427,62.68,53.0,40,0.001567,47.75993999999999,0.6594104754846773,Not present,Present,Present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40762,-83.04263,10.59,57.0,40,0.00026475,47.770529999999994,0.6596752254846774,Not present,Present,Present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40729,-83.04226,47.76,58.0,40,0.001194,47.81828999999999,0.6608692254846774,Not present,Present,Present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40712,-83.04189,35.84,59.0,40,0.0008960000000000001,47.85412999999999,0.6617652254846774,Not present,Present,Present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40645,-83.04057,131.71,60.0,40,0.0032927500000000005,47.98583999999999,0.6650579754846774,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40437,-83.03806,322.93,60.0,40,0.00807325,48.30876999999999,0.6731312254846774,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40166,-83.03785,301.72,60.0,40,0.007543000000000001,48.61048999999999,0.6806742254846774,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40141,-83.03776,28.74,56.0,40,0.0007185,48.63922999999999,0.6813927254846773,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40119,-83.03773,24.56,44.0,48,0.0005116666666666667,48.66378999999999,0.681904392151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.40046,-83.03769,81.15,47.0,48,0.0016906250000000003,48.74493999999999,0.683595017151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39974,-83.03767,79.99,48.0,48,0.0016664583333333332,48.824929999999995,0.6852614754846773,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.399,-83.03763,82.26,48.0,48,0.0017137500000000002,48.90718999999999,0.6869752254846773,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39826,-83.0376,82.24,48.0,48,0.0017133333333333332,48.98942999999999,0.6886885588180106,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39751,-83.03758,83.33,48.0,48,0.0017360416666666668,49.07275999999999,0.6904246004846772,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39675,-83.03755,84.46,48.0,48,0.0017595833333333333,49.15721999999999,0.6921841838180106,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39602,-83.03753,81.1,48.0,48,0.001689583333333333,49.23831999999999,0.693873767151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39588,-83.03752,15.57,48.0,48,0.000324375,49.253889999999984,0.694198142151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39522,-83.03749,73.35,48.0,48,0.001528125,49.32723999999998,0.695726267151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39504,-83.03748,20.01,48.0,48,0.0004168750000000001,49.34724999999998,0.696143142151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39439,-83.03745,72.24,48.0,48,0.001505,49.41948999999998,0.697648142151344,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39423,-83.03744,17.79,48.0,48,0.000370625,49.43727999999998,0.6980187671513439,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39386,-83.03744,41.1,48.0,48,0.0008562500000000001,49.47837999999998,0.6988750171513439,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.3934,-83.03742,51.12,42.0,48,0.001065,49.52949999999998,0.6999400171513439,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39312,-83.03742,31.1,40.0,48,0.0006479166666666668,49.56059999999998,0.7005879338180105,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39257,-83.03741,61.1,34.0,48,0.0012729166666666668,49.62169999999998,0.7018608504846772,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39214,-83.03741,47.76,45.0,48,0.000995,49.66945999999998,0.7028558504846771,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39136,-83.0374,86.65,48.0,48,0.0018052083333333334,49.75610999999998,0.7046610588180104,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39112,-83.03739,26.67,46.0,48,0.000555625,49.78277999999998,0.7052166838180104,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39069,-83.03736,47.83,41.0,48,0.0009964583333333334,49.83060999999998,0.7062131421513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.39035,-83.03732,37.91,53.0,40,0.00094775,49.868519999999975,0.7071608921513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38979,-83.03756,65.27,80,40,0.00163175,49.93378999999997,0.7087926421513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38965,-83.03762,16.32,80,40,0.00040800000000000005,49.950109999999974,0.7092006421513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38936,-83.03775,33.95,55.0,40,0.00084875,49.98405999999997,0.7100493921513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38898,-83.03793,44.74,58.0,40,0.0011185000000000001,50.02879999999997,0.7111678921513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38887,-83.03798,12.89,58.0,40,0.00032225,50.04168999999997,0.7114901421513437,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38856,-83.03812,36.31,58.0,40,0.00090775,50.07799999999997,0.7123978921513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38826,-83.03825,35.0,58.0,40,0.0008750000000000001,50.112999999999964,0.7132728921513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38758,-83.03855,79.47,59.0,40,0.00198675,50.192469999999965,0.7152596421513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38704,-83.03878,62.9,56.0,40,0.0015725,50.255369999999964,0.7168321421513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38689,-83.03884,17.38,53.0,40,0.0004345,50.27274999999997,0.7172666421513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38661,-83.03897,32.89,52.0,40,0.0008222500000000001,50.30563999999997,0.7180888921513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38607,-83.03923,63.69,41.0,40,0.00159225,50.36932999999997,0.7196811421513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present
42.38575,-83.03893,43.29,35.0,40,0.00108225,50.41261999999997,0.7207633921513436,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38548,-83.03872,34.62,35.0,40,0.0008655,50.447239999999965,0.7216288921513435,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38513,-83.03847,43.99,35.0,40,0.00109975,50.491229999999966,0.7227286421513435,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38423,-83.03783,113.01,40.0,40,0.0028252500000000005,50.60423999999997,0.7255538921513435,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38307,-83.037,145.86,40.0,40,0.0036465000000000004,50.75009999999997,0.7292003921513435,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38249,-83.03659,72.74,40.0,40,0.0018185,50.82283999999997,0.7310188921513434,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38218,-83.03637,38.91,40.0,40,0.00097275,50.86174999999997,0.7319916421513434,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
42.38202,-83.03626,19.95,40.0,40,0.00049875,50.881699999999974,0.7324903921513434,Not present,Present,Present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Not present,Present,Not present
